Entity,Code,Day,total_vaccinations
Kenya,KEN,2021-10-01,3811136
Kenya,KEN,2021-10-02,3860780
Kenya,KEN,2021-10-03,3874083
Kenya,KEN,2021-10-04,3886630
Kenya,KEN,2021-10-05,3935671
Kenya,KEN,2021-10-06,3990500
Kenya,KEN,2021-10-07,4111317
Kenya,KEN,2021-10-09,4183552
Kenya,KEN,2021-10-12,4210315
Kenya,KEN,2021-10-15,4482179
Kenya,KEN,2021-10-16,4500179
Kenya,KEN,2021-10-17,4520753
Kenya,KEN,2021-10-18,4590725
Kenya,KEN,2021-10-19,4674897
Kenya,KEN,2021-10-20,4733770
Kenya,KEN,2021-10-22,4902772
Kenya,KEN,2021-10-23,4930336
Kenya,KEN,2021-10-24,4944441
Kenya,KEN,2021-10-25,5029901
Kenya,KEN,2021-10-26,5084297
Kenya,KEN,2021-10-27,5153667
Kenya,KEN,2021-10-28,5226128
Kenya,KEN,2021-10-29,5292312
Kenya,KEN,2021-10-30,5307181
Kenya,KEN,2021-10-31,5321880
Kenya,KEN,2021-11-01,5377727
Kenya,KEN,2021-11-03,5482089
Kenya,KEN,2021-11-04,5546979
Kenya,KEN,2021-11-05,5611772
Kenya,KEN,2021-11-06,5624230
Kenya,KEN,2021-11-08,5691050
Kenya,KEN,2021-11-09,5751332
Kenya,KEN,2021-11-11,5893466
Kenya,KEN,2021-11-14,5997816
Kenya,KEN,2021-11-15,6083449
Kenya,KEN,2021-11-17,6245698
Kenya,KEN,2021-11-18,6311749
Kenya,KEN,2021-11-20,6388427
Kenya,KEN,2021-11-23,6597597
Kenya,KEN,2021-11-24,6700134
Kenya,KEN,2021-11-25,6811043
Kenya,KEN,2021-11-26,6915627
Kenya,KEN,2021-11-28,6959988
Kenya,KEN,2021-11-29,7063927
Kenya,KEN,2021-11-30,7175590
Kenya,KEN,2021-12-02,7417276
Kenya,KEN,2021-12-03,7525681
Kenya,KEN,2021-12-05,7583134
Kenya,KEN,2021-12-06,7678464
Kenya,KEN,2021-12-07,7787262
Kenya,KEN,2021-12-08,7900934
Kenya,KEN,2021-12-09,8026932
Kenya,KEN,2021-12-10,8141817
Kenya,KEN,2021-12-11,8178645
Kenya,KEN,2021-12-12,8198259
Kenya,KEN,2021-12-14,8377457
Kenya,KEN,2021-12-16,8675388
Kenya,KEN,2021-12-19,8913690
Kenya,KEN,2021-12-22,9389825
Kenya,KEN,2021-12-23,9448225
Kenya,KEN,2021-12-25,9570050
Kenya,KEN,2021-12-26,9594110
Kenya,KEN,2021-12-27,9629145
Kenya,KEN,2021-12-28,9739482
Kenya,KEN,2021-12-29,9866314
Kenya,KEN,2021-12-30,10002184
Kenya,KEN,2022-01-01,10121263
Kenya,KEN,2022-01-02,10134012
Kenya,KEN,2022-01-03,10220981
Kenya,KEN,2022-01-04,10310606
Kenya,KEN,2022-01-05,10356914
Kenya,KEN,2022-01-06,10473483
Kenya,KEN,2022-01-07,10572187
Kenya,KEN,2022-01-08,10593638
Kenya,KEN,2022-01-09,10609955
Kenya,KEN,2022-01-10,10696021
Kenya,KEN,2022-01-11,10779531
Kenya,KEN,2022-01-12,10878311
Kenya,KEN,2022-01-18,11174610
Kenya,KEN,2022-01-20,11345649
Kenya,KEN,2022-01-21,11437774
Kenya,KEN,2022-01-22,11522950
Kenya,KEN,2022-01-23,11542128
Kenya,KEN,2022-01-24,11553636
Kenya,KEN,2022-01-25,11625788
Kenya,KEN,2022-01-26,11710636
Kenya,KEN,2022-01-27,11784132
Kenya,KEN,2022-01-28,11858965
Kenya,KEN,2022-01-29,11987147
Kenya,KEN,2022-01-30,12107587
Kenya,KEN,2022-01-31,12252574
Kenya,KEN,2022-02-01,12451246
Kenya,KEN,2022-02-02,12652991
Kenya,KEN,2022-02-03,12885157
Kenya,KEN,2022-02-04,13134929
Kenya,KEN,2022-02-05,13399285
Kenya,KEN,2022-02-06,13599070
Kenya,KEN,2022-02-07,13782963
Kenya,KEN,2022-02-08,13969965
Kenya,KEN,2022-02-09,14192860
Kenya,KEN,2022-02-10,14465822
Kenya,KEN,2022-02-11,14748107
Kenya,KEN,2022-02-12,15030753
Kenya,KEN,2022-02-13,15236700
Kenya,KEN,2022-02-16,15911717
Kenya,KEN,2022-02-17,16019611
Kenya,KEN,2022-02-19,16130662
Kenya,KEN,2022-02-20,16156511
Kenya,KEN,2022-02-21,16222224
Kenya,KEN,2022-02-22,16298878
Kenya,KEN,2022-02-24,16456660
Kenya,KEN,2022-02-25,16533328
Kenya,KEN,2022-02-26,16577113
Kenya,KEN,2022-02-27,16617398
Kenya,KEN,2022-02-28,16691191
Kenya,KEN,2022-03-01,16740060
Kenya,KEN,2022-03-02,16786825
Kenya,KEN,2022-03-03,16829500
Kenya,KEN,2022-03-04,16865915
Kenya,KEN,2022-03-05,16876436
Kenya,KEN,2022-03-06,16883282
Kenya,KEN,2022-03-07,16918288
Kenya,KEN,2022-03-10,17054582
Kenya,KEN,2022-03-11,17105662
Kenya,KEN,2022-03-12,17118224
Kenya,KEN,2022-03-13,17129923
Kenya,KEN,2022-03-14,17172651
Kenya,KEN,2022-03-17,17278552
Kenya,KEN,2022-03-18,17313441
Kenya,KEN,2022-03-19,17327143
Kenya,KEN,2022-03-24,17439527
Kenya,KEN,2022-04-07,17734375
Kenya,KEN,2022-04-26,17849742
Kenya,KEN,2022-05-01,17871145
Kenya,KEN,2022-05-08,17927457
Kenya,KEN,2022-05-15,17992422
Kenya,KEN,2022-05-22,18246213
Kenya,KEN,2022-05-29,18335254
Kenya,KEN,2022-06-05,18367309
Kenya,KEN,2022-06-19,18535975
Kenya,KEN,2022-08-21,20920745
Kenya,KEN,2022-09-04,21104874
Kenya,KEN,2022-09-11,21202827
Kenya,KEN,2022-09-18,21281086
Kenya,KEN,2022-09-25,21522783
Kiribati,KIR,2021-06-01,0
Kiribati,KIR,2021-08-09,13970
Kiribati,KIR,2021-09-07,20873
Kiribati,KIR,2021-09-14,31332
Kiribati,KIR,2021-09-28,36332
Kiribati,KIR,2021-10-05,45402
Kiribati,KIR,2021-10-12,51428
Kiribati,KIR,2021-10-25,65279
Kiribati,KIR,2021-11-15,72912
Kiribati,KIR,2021-11-30,82167
Kiribati,KIR,2022-01-04,104560
Kiribati,KIR,2022-01-11,111686
Kiribati,KIR,2022-02-07,120594
Kiribati,KIR,2022-03-07,126919
Kiribati,KIR,2022-03-21,133953
Kiribati,KIR,2022-04-04,136758
Kiribati,KIR,2022-05-02,144216
Kiribati,KIR,2022-05-23,147497
Kiribati,KIR,2022-08-08,156812
Kiribati,KIR,2022-09-12,159883
Kiribati,KIR,2022-10-10,178382
Kosovo,OWID_KOS,2021-03-28,0
Kosovo,OWID_KOS,2021-04-03,700
Kosovo,OWID_KOS,2021-04-04,2500
Kosovo,OWID_KOS,2021-04-14,10704
Kosovo,OWID_KOS,2021-04-18,16132
Kosovo,OWID_KOS,2021-04-23,22096
Kosovo,OWID_KOS,2021-05-17,46097
Kosovo,OWID_KOS,2021-05-20,55237
Kosovo,OWID_KOS,2021-06-02,69686
Kosovo,OWID_KOS,2021-06-06,80126
Kosovo,OWID_KOS,2021-06-13,98277
Kosovo,OWID_KOS,2021-06-20,133868
Kosovo,OWID_KOS,2021-06-30,179029
Kosovo,OWID_KOS,2021-07-08,243428
Kosovo,OWID_KOS,2021-07-09,250658
Kosovo,OWID_KOS,2021-07-10,252938
Kosovo,OWID_KOS,2021-07-11,253858
Kosovo,OWID_KOS,2021-07-12,260955
Kosovo,OWID_KOS,2021-07-13,270641
Kosovo,OWID_KOS,2021-07-14,282180
Kosovo,OWID_KOS,2021-07-15,293693
Kosovo,OWID_KOS,2021-07-16,305991
Kosovo,OWID_KOS,2021-07-17,310415
Kosovo,OWID_KOS,2021-07-20,324107
Kosovo,OWID_KOS,2021-07-22,333705
Kosovo,OWID_KOS,2021-07-23,343333
Kosovo,OWID_KOS,2021-07-26,357980
Kosovo,OWID_KOS,2021-07-27,374190
Kosovo,OWID_KOS,2021-07-28,388073
Kosovo,OWID_KOS,2021-07-29,400217
Kosovo,OWID_KOS,2021-07-30,413078
Kosovo,OWID_KOS,2021-07-31,428818
Kosovo,OWID_KOS,2021-08-03,445650
Kosovo,OWID_KOS,2021-08-04,460297
Kosovo,OWID_KOS,2021-08-05,469857
Kosovo,OWID_KOS,2021-08-06,478084
Kosovo,OWID_KOS,2021-08-07,487685
Kosovo,OWID_KOS,2021-08-10,504817
Kosovo,OWID_KOS,2021-08-11,521737
Kosovo,OWID_KOS,2021-08-14,559007
Kosovo,OWID_KOS,2021-08-17,601701
Kosovo,OWID_KOS,2021-08-18,622068
Kosovo,OWID_KOS,2021-08-19,644212
Kosovo,OWID_KOS,2021-08-20,666476
Kosovo,OWID_KOS,2021-08-21,687553
Kosovo,OWID_KOS,2021-08-22,707793
Kosovo,OWID_KOS,2021-08-24,729554
Kosovo,OWID_KOS,2021-08-25,747898
Kosovo,OWID_KOS,2021-08-26,764775
Kosovo,OWID_KOS,2021-08-27,780637
Kosovo,OWID_KOS,2021-08-28,794812
Kosovo,OWID_KOS,2021-08-29,808078
Kosovo,OWID_KOS,2021-08-31,825745
Kosovo,OWID_KOS,2021-09-01,841591
Kosovo,OWID_KOS,2021-09-02,862224
Kosovo,OWID_KOS,2021-09-03,882718
Kosovo,OWID_KOS,2021-09-04,901013
Kosovo,OWID_KOS,2021-09-05,922623
Kosovo,OWID_KOS,2021-09-07,938504
Kosovo,OWID_KOS,2021-09-08,955811
Kosovo,OWID_KOS,2021-09-09,975279
Kosovo,OWID_KOS,2021-09-10,995930
Kosovo,OWID_KOS,2021-09-11,1015733
Kosovo,OWID_KOS,2021-09-12,1033952
Kosovo,OWID_KOS,2021-09-13,1046799
Kosovo,OWID_KOS,2021-09-14,1066947
Kosovo,OWID_KOS,2021-09-15,1089615
Kosovo,OWID_KOS,2021-09-16,1110286
Kosovo,OWID_KOS,2021-09-17,1129250
Kosovo,OWID_KOS,2021-09-18,1147803
Kosovo,OWID_KOS,2021-09-19,1167006
Kosovo,OWID_KOS,2021-09-20,1176154
Kosovo,OWID_KOS,2021-09-21,1193786
Kosovo,OWID_KOS,2021-09-22,1210128
Kosovo,OWID_KOS,2021-09-23,1226063
Kosovo,OWID_KOS,2021-09-24,1241949
Kosovo,OWID_KOS,2021-09-25,1257671
Kosovo,OWID_KOS,2021-09-26,1274156
Kosovo,OWID_KOS,2021-09-27,1283840
Kosovo,OWID_KOS,2021-09-28,1299482
Kosovo,OWID_KOS,2021-09-29,1312912
Kosovo,OWID_KOS,2021-09-30,1328825
Kosovo,OWID_KOS,2021-10-01,1343656
Kosovo,OWID_KOS,2021-10-02,1357810
Kosovo,OWID_KOS,2021-10-03,1375295
Kosovo,OWID_KOS,2021-10-04,1379793
Kosovo,OWID_KOS,2021-10-05,1388583
Kosovo,OWID_KOS,2021-10-06,1397224
Kosovo,OWID_KOS,2021-10-07,1407966
Kosovo,OWID_KOS,2021-10-08,1419979
Kosovo,OWID_KOS,2021-10-09,1432135
Kosovo,OWID_KOS,2021-10-10,1447040
Kosovo,OWID_KOS,2021-10-11,1456845
Kosovo,OWID_KOS,2021-10-12,1468152
Kosovo,OWID_KOS,2021-10-13,1476104
Kosovo,OWID_KOS,2021-10-14,1483260
Kosovo,OWID_KOS,2021-10-15,1489678
Kosovo,OWID_KOS,2021-10-16,1497408
Kosovo,OWID_KOS,2021-10-19,1507657
Kosovo,OWID_KOS,2021-10-20,1514370
Kosovo,OWID_KOS,2021-10-21,1519933
Kosovo,OWID_KOS,2021-10-22,1525230
Kosovo,OWID_KOS,2021-10-23,1532585
Kosovo,OWID_KOS,2021-10-26,1542975
Kosovo,OWID_KOS,2021-10-27,1549215
Kosovo,OWID_KOS,2021-10-28,1553816
Kosovo,OWID_KOS,2021-10-29,1558528
Kosovo,OWID_KOS,2021-10-30,1566251
Kosovo,OWID_KOS,2021-11-02,1568983
Kosovo,OWID_KOS,2021-11-03,1572626
Kosovo,OWID_KOS,2021-11-04,1575375
Kosovo,OWID_KOS,2021-11-05,1578022
Kosovo,OWID_KOS,2021-11-06,1581266
Kosovo,OWID_KOS,2021-11-09,1585044
Kosovo,OWID_KOS,2021-11-10,1587467
Kosovo,OWID_KOS,2021-11-11,1589739
Kosovo,OWID_KOS,2021-11-12,1591886
Kosovo,OWID_KOS,2021-11-13,1594449
Kosovo,OWID_KOS,2021-11-16,1597345
Kosovo,OWID_KOS,2021-11-17,1599372
Kosovo,OWID_KOS,2021-11-18,1601129
Kosovo,OWID_KOS,2021-11-19,1602881
Kosovo,OWID_KOS,2021-11-20,1604907
Kosovo,OWID_KOS,2021-11-23,1607518
Kosovo,OWID_KOS,2021-11-24,1609325
Kosovo,OWID_KOS,2021-11-25,1610960
Kosovo,OWID_KOS,2021-11-26,1612311
Kosovo,OWID_KOS,2021-11-27,1614212
Kosovo,OWID_KOS,2021-11-30,1615360
Kosovo,OWID_KOS,2021-12-01,1617512
Kosovo,OWID_KOS,2021-12-02,1619802
Kosovo,OWID_KOS,2021-12-03,1621804
Kosovo,OWID_KOS,2021-12-04,1624584
Kosovo,OWID_KOS,2021-12-06,1626061
Kosovo,OWID_KOS,2021-12-07,1630082
Kosovo,OWID_KOS,2021-12-08,1633364
Kosovo,OWID_KOS,2021-12-09,1638378
Kosovo,OWID_KOS,2021-12-10,1640380
Kosovo,OWID_KOS,2021-12-11,1643382
Kosovo,OWID_KOS,2021-12-12,1644358
Kosovo,OWID_KOS,2021-12-13,1644733
Kosovo,OWID_KOS,2021-12-14,1647674
Kosovo,OWID_KOS,2021-12-15,1650162
Kosovo,OWID_KOS,2021-12-17,1651845
Kosovo,OWID_KOS,2021-12-18,1653823
Kosovo,OWID_KOS,2021-12-19,1654534
Kosovo,OWID_KOS,2021-12-20,1654843
Kosovo,OWID_KOS,2021-12-21,1656937
Kosovo,OWID_KOS,2021-12-22,1659012
Kosovo,OWID_KOS,2021-12-23,1661024
Kosovo,OWID_KOS,2021-12-24,1662553
Kosovo,OWID_KOS,2021-12-25,1663943
Kosovo,OWID_KOS,2021-12-27,1665209
Kosovo,OWID_KOS,2021-12-28,1666176
Kosovo,OWID_KOS,2021-12-29,1669230
Kosovo,OWID_KOS,2021-12-30,1671559
Kosovo,OWID_KOS,2021-12-31,1673578
Kosovo,OWID_KOS,2022-01-01,1674509
Kosovo,OWID_KOS,2022-01-03,1674839
Kosovo,OWID_KOS,2022-01-04,1677000
Kosovo,OWID_KOS,2022-01-05,1679639
Kosovo,OWID_KOS,2022-01-06,1683758
Kosovo,OWID_KOS,2022-01-07,1687782
Kosovo,OWID_KOS,2022-01-08,1690659
Kosovo,OWID_KOS,2022-01-09,1692762
Kosovo,OWID_KOS,2022-01-10,1693666
Kosovo,OWID_KOS,2022-01-11,1697901
Kosovo,OWID_KOS,2022-01-13,1704633
Kosovo,OWID_KOS,2022-01-14,1708466
Kosovo,OWID_KOS,2022-01-15,1713150
Kosovo,OWID_KOS,2022-01-16,1716223
Kosovo,OWID_KOS,2022-01-17,1717379
Kosovo,OWID_KOS,2022-01-18,1722864
Kosovo,OWID_KOS,2022-01-19,1728214
Kosovo,OWID_KOS,2022-01-20,1732948
Kosovo,OWID_KOS,2022-01-21,1737417
Kosovo,OWID_KOS,2022-01-22,1742039
Kosovo,OWID_KOS,2022-01-23,1745974
Kosovo,OWID_KOS,2022-01-24,1747841
Kosovo,OWID_KOS,2022-01-25,1754334
Kosovo,OWID_KOS,2022-01-26,1759797
Kosovo,OWID_KOS,2022-01-27,1764421
Kosovo,OWID_KOS,2022-01-28,1769170
Kosovo,OWID_KOS,2022-01-29,1773577
Kosovo,OWID_KOS,2022-01-30,1776133
Kosovo,OWID_KOS,2022-01-31,1777085
Kosovo,OWID_KOS,2022-02-01,1781110
Kosovo,OWID_KOS,2022-02-02,1783672
Kosovo,OWID_KOS,2022-02-03,1786709
Kosovo,OWID_KOS,2022-02-04,1789127
Kosovo,OWID_KOS,2022-02-05,1791536
Kosovo,OWID_KOS,2022-02-06,1792775
Kosovo,OWID_KOS,2022-02-07,1793326
Kosovo,OWID_KOS,2022-02-08,1794993
Kosovo,OWID_KOS,2022-02-09,1796305
Kosovo,OWID_KOS,2022-02-11,1798980
Kosovo,OWID_KOS,2022-02-13,1801246
Kosovo,OWID_KOS,2022-02-14,1801548
Kosovo,OWID_KOS,2022-02-15,1802978
Kosovo,OWID_KOS,2022-02-16,1804256
Kosovo,OWID_KOS,2022-02-19,1806746
Kosovo,OWID_KOS,2022-02-20,1807323
Kosovo,OWID_KOS,2022-02-21,1807516
Kosovo,OWID_KOS,2022-02-22,1808724
Kosovo,OWID_KOS,2022-02-23,1809730
Kosovo,OWID_KOS,2022-02-24,1810642
Kosovo,OWID_KOS,2022-02-25,1811481
Kosovo,OWID_KOS,2022-02-26,1812244
Kosovo,OWID_KOS,2022-02-27,1812571
Kosovo,OWID_KOS,2022-03-02,1814712
Kosovo,OWID_KOS,2022-03-03,1815139
Kosovo,OWID_KOS,2022-03-04,1815597
Kosovo,OWID_KOS,2022-03-05,1815751
Kosovo,OWID_KOS,2022-03-06,1815864
Kosovo,OWID_KOS,2022-03-07,1816329
Kosovo,OWID_KOS,2022-03-08,1816602
Kosovo,OWID_KOS,2022-03-09,1816890
Kosovo,OWID_KOS,2022-03-10,1817540
Kosovo,OWID_KOS,2022-03-11,1817563
Kosovo,OWID_KOS,2022-03-12,1817705
Kosovo,OWID_KOS,2022-03-13,1817836
Kosovo,OWID_KOS,2022-03-14,1818153
Kosovo,OWID_KOS,2022-03-15,1818495
Kosovo,OWID_KOS,2022-03-16,1818750
Kosovo,OWID_KOS,2022-03-17,1819097
Kosovo,OWID_KOS,2022-03-18,1819481
Kosovo,OWID_KOS,2022-03-19,1819600
Kosovo,OWID_KOS,2022-03-20,1819736
Kosovo,OWID_KOS,2022-03-21,1820094
Kosovo,OWID_KOS,2022-03-22,1820441
Kosovo,OWID_KOS,2022-03-23,1820882
Kosovo,OWID_KOS,2022-03-24,1820975
Kosovo,OWID_KOS,2022-03-25,1821176
Kosovo,OWID_KOS,2022-03-26,1821268
Kosovo,OWID_KOS,2022-03-27,1821355
Kosovo,OWID_KOS,2022-03-28,1821541
Kosovo,OWID_KOS,2022-03-29,1821917
Kosovo,OWID_KOS,2022-03-30,1822329
Kosovo,OWID_KOS,2022-03-31,1822431
Kosovo,OWID_KOS,2022-04-03,1822794
Kosovo,OWID_KOS,2022-04-04,1822959
Kosovo,OWID_KOS,2022-04-05,1823261
Kosovo,OWID_KOS,2022-04-06,1823358
Kosovo,OWID_KOS,2022-04-07,1823483
Kosovo,OWID_KOS,2022-04-08,1823638
Kosovo,OWID_KOS,2022-04-09,1823684
Kosovo,OWID_KOS,2022-04-10,1823725
Kosovo,OWID_KOS,2022-04-11,1823943
Kosovo,OWID_KOS,2022-04-12,1824020
Kosovo,OWID_KOS,2022-04-13,1824184
Kosovo,OWID_KOS,2022-04-14,1824357
Kosovo,OWID_KOS,2022-04-17,1824587
Kosovo,OWID_KOS,2022-04-18,1824802
Kosovo,OWID_KOS,2022-04-19,1824882
Kosovo,OWID_KOS,2022-04-20,1825022
Kosovo,OWID_KOS,2022-04-21,1825161
Kosovo,OWID_KOS,2022-04-22,1825381
Kosovo,OWID_KOS,2022-04-25,1825488
Kosovo,OWID_KOS,2022-04-26,1825723
Kosovo,OWID_KOS,2022-04-27,1825853
Kosovo,OWID_KOS,2022-04-28,1826049
Kosovo,OWID_KOS,2022-04-29,1826165
Kosovo,OWID_KOS,2022-04-30,1826228
Kosovo,OWID_KOS,2022-05-01,1826254
Kosovo,OWID_KOS,2022-05-03,1826331
Kosovo,OWID_KOS,2022-05-04,1826596
Kosovo,OWID_KOS,2022-05-05,1826799
Kosovo,OWID_KOS,2022-05-06,1826992
Kosovo,OWID_KOS,2022-05-07,1827035
Kosovo,OWID_KOS,2022-05-08,1827058
Kosovo,OWID_KOS,2022-05-09,1827131
Kosovo,OWID_KOS,2022-05-10,1827353
Kosovo,OWID_KOS,2022-05-11,1827513
Kosovo,OWID_KOS,2022-05-12,1827662
Kosovo,OWID_KOS,2022-05-13,1827786
Kosovo,OWID_KOS,2022-05-14,1827810
Kosovo,OWID_KOS,2022-05-15,1827852
Kosovo,OWID_KOS,2022-05-16,1828001
Kosovo,OWID_KOS,2022-05-17,1828100
Kosovo,OWID_KOS,2022-05-18,1828193
Kosovo,OWID_KOS,2022-05-19,1828331
Kosovo,OWID_KOS,2022-05-20,1828431
Kosovo,OWID_KOS,2022-05-21,1828472
Kosovo,OWID_KOS,2022-05-22,1828499
Kosovo,OWID_KOS,2022-05-23,1828624
Kosovo,OWID_KOS,2022-05-24,1828721
Kosovo,OWID_KOS,2022-05-25,1828804
Kosovo,OWID_KOS,2022-05-26,1828870
Kosovo,OWID_KOS,2022-05-27,1828962
Kosovo,OWID_KOS,2022-05-28,1828983
Kosovo,OWID_KOS,2022-05-29,1828996
Kosovo,OWID_KOS,2022-05-30,1829112
Kosovo,OWID_KOS,2022-05-31,1829189
Kosovo,OWID_KOS,2022-06-01,1829274
Kosovo,OWID_KOS,2022-06-02,1829334
Kosovo,OWID_KOS,2022-06-03,1829409
Kosovo,OWID_KOS,2022-06-04,1829424
Kosovo,OWID_KOS,2022-06-05,1829433
Kosovo,OWID_KOS,2022-06-06,1829528
Kosovo,OWID_KOS,2022-06-07,1829619
Kosovo,OWID_KOS,2022-06-08,1829686
Kosovo,OWID_KOS,2022-06-09,1829763
Kosovo,OWID_KOS,2022-06-10,1829820
Kosovo,OWID_KOS,2022-06-13,1829948
Kosovo,OWID_KOS,2022-06-14,1830016
Kosovo,OWID_KOS,2022-06-15,1830080
Kosovo,OWID_KOS,2022-06-16,1830106
Kosovo,OWID_KOS,2022-06-17,1830149
Kosovo,OWID_KOS,2022-06-18,1830153
Kosovo,OWID_KOS,2022-06-19,1830159
Kosovo,OWID_KOS,2022-06-20,1830206
Kosovo,OWID_KOS,2022-06-21,1830250
Kosovo,OWID_KOS,2022-06-22,1830292
Kosovo,OWID_KOS,2022-06-23,1830347
Kosovo,OWID_KOS,2022-06-24,1830399
Kosovo,OWID_KOS,2022-06-25,1830403
Kosovo,OWID_KOS,2022-06-26,1830411
Kosovo,OWID_KOS,2022-06-27,1830482
Kosovo,OWID_KOS,2022-06-28,1830544
Kosovo,OWID_KOS,2022-06-29,1830592
Kosovo,OWID_KOS,2022-06-30,1830622
Kosovo,OWID_KOS,2022-07-01,1830688
Kosovo,OWID_KOS,2022-07-03,1830700
Kosovo,OWID_KOS,2022-07-04,1830809
Kosovo,OWID_KOS,2022-07-05,1830914
Kosovo,OWID_KOS,2022-07-06,1830938
Kosovo,OWID_KOS,2022-07-07,1831019
Kosovo,OWID_KOS,2022-07-09,1831127
Kosovo,OWID_KOS,2022-07-10,1831128
Kosovo,OWID_KOS,2022-07-11,1831167
Kosovo,OWID_KOS,2022-07-12,1831452
Kosovo,OWID_KOS,2022-07-13,1831724
Kosovo,OWID_KOS,2022-07-14,1831991
Kosovo,OWID_KOS,2022-07-15,1832235
Kosovo,OWID_KOS,2022-07-17,1832395
Kosovo,OWID_KOS,2022-07-18,1832760
Kosovo,OWID_KOS,2022-07-19,1833005
Kosovo,OWID_KOS,2022-07-20,1833189
Kosovo,OWID_KOS,2022-07-21,1833408
Kosovo,OWID_KOS,2022-07-22,1833539
Kosovo,OWID_KOS,2022-07-23,1833554
Kosovo,OWID_KOS,2022-07-24,1833583
Kosovo,OWID_KOS,2022-07-25,1833768
Kosovo,OWID_KOS,2022-07-26,1833896
Kosovo,OWID_KOS,2022-07-27,1834028
Kosovo,OWID_KOS,2022-07-28,1834134
Kosovo,OWID_KOS,2022-07-29,1834246
Kosovo,OWID_KOS,2022-07-30,1834256
Kosovo,OWID_KOS,2022-07-31,1834274
Kosovo,OWID_KOS,2022-08-01,1834397
Kosovo,OWID_KOS,2022-08-02,1834474
Kosovo,OWID_KOS,2022-08-03,1834540
Kosovo,OWID_KOS,2022-08-04,1834595
Kosovo,OWID_KOS,2022-08-05,1834654
Kosovo,OWID_KOS,2022-08-06,1834658
Kosovo,OWID_KOS,2022-08-08,1834747
Kosovo,OWID_KOS,2022-08-09,1834797
Kosovo,OWID_KOS,2022-08-10,1834853
Kosovo,OWID_KOS,2022-08-11,1834914
Kosovo,OWID_KOS,2022-08-12,1834957
Kosovo,OWID_KOS,2022-08-13,1834964
Kosovo,OWID_KOS,2022-08-14,1834969
Kosovo,OWID_KOS,2022-08-15,1835042
Kosovo,OWID_KOS,2022-08-16,1835115
Kosovo,OWID_KOS,2022-08-17,1835165
Kosovo,OWID_KOS,2022-08-18,1835205
Kosovo,OWID_KOS,2022-08-19,1835242
Kosovo,OWID_KOS,2022-08-21,1835257
Kosovo,OWID_KOS,2022-08-22,1835304
Kosovo,OWID_KOS,2022-08-23,1835369
Kosovo,OWID_KOS,2022-08-24,1835416
Kosovo,OWID_KOS,2022-08-25,1835458
Kosovo,OWID_KOS,2022-08-26,1835493
Kosovo,OWID_KOS,2022-08-31,1835582
Kosovo,OWID_KOS,2022-09-04,1835688
Kosovo,OWID_KOS,2022-09-06,1835722
Kosovo,OWID_KOS,2022-09-11,1835799
Kosovo,OWID_KOS,2022-09-14,1835918
Kosovo,OWID_KOS,2022-09-15,1835946
Kosovo,OWID_KOS,2022-09-16,1835965
Kosovo,OWID_KOS,2022-09-18,1835968
Kosovo,OWID_KOS,2022-09-19,1836003
Kosovo,OWID_KOS,2022-09-20,1836030
Kosovo,OWID_KOS,2022-09-21,1836045
Kosovo,OWID_KOS,2022-09-22,1836064
Kosovo,OWID_KOS,2022-09-23,1836080
Kosovo,OWID_KOS,2022-09-24,1836082
Kosovo,OWID_KOS,2022-09-25,1836085
Kosovo,OWID_KOS,2022-09-26,1836106
Kosovo,OWID_KOS,2022-09-27,1836134
Kosovo,OWID_KOS,2022-09-28,1836171
Kosovo,OWID_KOS,2022-09-29,1836186
Kosovo,OWID_KOS,2022-09-30,1836213
Kosovo,OWID_KOS,2022-10-01,1836216
Kosovo,OWID_KOS,2022-10-02,1836218
Kosovo,OWID_KOS,2022-10-03,1836243
Kosovo,OWID_KOS,2022-10-04,1836250
Kosovo,OWID_KOS,2022-10-05,1836265
Kosovo,OWID_KOS,2022-10-06,1836287
Kosovo,OWID_KOS,2022-10-07,1836309
Kosovo,OWID_KOS,2022-10-08,1836310
Kosovo,OWID_KOS,2022-10-09,1836318
Kosovo,OWID_KOS,2022-10-10,1836331
Kosovo,OWID_KOS,2022-10-11,1836348
Kosovo,OWID_KOS,2022-10-13,1836363
Kosovo,OWID_KOS,2022-10-14,1836378
Kosovo,OWID_KOS,2022-10-18,1836424
Kosovo,OWID_KOS,2022-10-19,1836434
Kosovo,OWID_KOS,2022-10-20,1836448
Kosovo,OWID_KOS,2022-10-21,1836468
Kosovo,OWID_KOS,2022-10-23,1836473
Kuwait,KWT,2020-12-28,2500
Kuwait,KWT,2021-01-26,35000
Kuwait,KWT,2021-02-15,175000
Kuwait,KWT,2021-03-08,360000
Kuwait,KWT,2021-03-22,538000
Kuwait,KWT,2021-03-29,604861
Kuwait,KWT,2021-04-18,860000
Kuwait,KWT,2021-04-25,1000000
Kuwait,KWT,2021-05-04,1367000
Kuwait,KWT,2021-05-06,1440000
Kuwait,KWT,2021-05-16,1820000
Kuwait,KWT,2021-07-03,2375455
Kuwait,KWT,2021-08-14,2668082
Kuwait,KWT,2021-11-30,6578646
Kuwait,KWT,2021-12-05,6591711
Kuwait,KWT,2021-12-09,6636245
Kuwait,KWT,2021-12-13,6677397
Kuwait,KWT,2021-12-15,6719055
Kuwait,KWT,2021-12-20,6790606
Kuwait,KWT,2021-12-23,6853262
Kuwait,KWT,2021-12-27,6930770
